"card_url","card_name","card_image","card_number","card_rarity","card_cost_attribute","card_type","card_artist","card_expansion","card_text","card_flavor_text","card_all_sets","card_race","card_att_def"
"http://www.fowtcg.com/card/5154","Azathoth, Manifestation of Death","http://d12h0em1d7ppg.cloudfront.net/items/51/5154/image_en/b5e806fb-cd46-47ef-92f6-680c5c15859f.jpg","MSW-084","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Sadui/JCREATiON","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Bane]
Automatic
[Enter] >>> Draw two cards, then discard a card. If this card was awakened, look at your opponent's hand and choose a card. They remove it from the game.
[Awakening] [B][D]","Death is a part of the cycle of life, but for the Cthulhus, death means breaking the cycle of life.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Cthulhu","100 / 700"
"http://www.fowtcg.com/card/5154","Azathoth, Manifestation of Death","http://d12h0em1d7ppg.cloudfront.net/items/51/5154/image_en/b5e806fb-cd46-47ef-92f6-680c5c15859f.jpg","MSW-084","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Sadui/JCREATiON","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Bane]
Automatic
[Enter] >>> Draw two cards, then discard a card. If this card was awakened, look at your opponent's hand and choose a card. They remove it from the game.
[Awakening] [B][D]","Death is a part of the cycle of life, but for the Cthulhus, death means breaking the cycle of life.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Cthulhu","100 / 700"
"http://www.fowtcg.com/card/5155","Deeper Ones","http://d12h0em1d7ppg.cloudfront.net/items/51/5155/image_en/3e608532-e9bb-4a72-8313-c12c1e2b38d6.jpg","MSW-085","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Saiko Takaki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
You may have any number of copies of this card in your deck.
[Pierce]
Continuous
This card gains [+200/+200] for each Cthulhu in your graveyard.
Automatic
[Enter] >>> Search your deck for a card named ""Deeper Ones"", reveal it, and put it into your hand. Then shuffle your deck.","""No matter how many I kill, they just keep coming! What are they?!"" ーZero","Saga Cluster 2nd 「The Magic Stone War - Zero」","Cthulhu","400 / 600"
"http://www.fowtcg.com/card/5155","Deeper Ones","http://d12h0em1d7ppg.cloudfront.net/items/51/5155/image_en/3e608532-e9bb-4a72-8313-c12c1e2b38d6.jpg","MSW-085","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Saiko Takaki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
You may have any number of copies of this card in your deck.
[Pierce]
Continuous
This card gains [+200/+200] for each Cthulhu in your graveyard.
Automatic
[Enter] >>> Search your deck for a card named ""Deeper Ones"", reveal it, and put it into your hand. Then shuffle your deck.","""No matter how many I kill, they just keep coming! What are they?!"" ーZero","Saga Cluster 2nd 「The Magic Stone War - Zero」","Cthulhu","400 / 600"
"http://www.fowtcg.com/card/5156","Hastur, Messenger of Madness","http://d12h0em1d7ppg.cloudfront.net/items/51/5156/image_en/9a923825-d7f6-4580-b3a1-413513f07a29.jpg","MSW-086","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Saiko Takaki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Automatic
[Enter] >>> Cancel target spell or ability that targets a Cthulhu you control. If this card was awakened, you may copy the target before canceling it instead. You may choose new targets for the copy.
[Awakening] [B][R]","Power breeds madness, madness breeds power.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Cthulhu","600 / 700"
"http://www.fowtcg.com/card/5156","Hastur, Messenger of Madness","http://d12h0em1d7ppg.cloudfront.net/items/51/5156/image_en/9a923825-d7f6-4580-b3a1-413513f07a29.jpg","MSW-086","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Saiko Takaki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Automatic
[Enter] >>> Cancel target spell or ability that targets a Cthulhu you control. If this card was awakened, you may copy the target before canceling it instead. You may choose new targets for the copy.
[Awakening] [B][R]","Power breeds madness, madness breeds power.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Cthulhu","600 / 700"
"http://www.fowtcg.com/card/5157","Magic Stone Research Institute","http://d12h0em1d7ppg.cloudfront.net/items/51/5157/image_en/932b9387-ce2c-41c3-8363-6aae951e71ea.jpg","MSW-087","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/green.png","Addition","Sadui/JCREATiON","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Banish a magic stone. Put the top card of your magic stone deck into the field.
Continuous
J/resonators you control gain [+200/+200] for each different name among all magic stones you control.
Activate
Rest a recovered J/ruler you control: Remove all cards in your opponent's graveyard from the game.","The Magic Stone Research Institute, founded by Elixir ages ago, still exists in this world, although it changed its shape.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5157","Magic Stone Research Institute","http://d12h0em1d7ppg.cloudfront.net/items/51/5157/image_en/932b9387-ce2c-41c3-8363-6aae951e71ea.jpg","MSW-087","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Addition","Sadui/JCREATiON","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Banish a magic stone. Put the top card of your magic stone deck into the field.
Continuous
J/resonators you control gain [+200/+200] for each different name among all magic stones you control.
Activate
Rest a recovered J/ruler you control: Remove all cards in your opponent's graveyard from the game.","The Magic Stone Research Institute, founded by Elixir ages ago, still exists in this world, although it changed its shape.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5158","Minphia, Storytelling Girl","http://d12h0em1d7ppg.cloudfront.net/items/51/5158/image_en/5235c4dc-ec9e-473a-b005-1cfddad8790d.jpg","MSW-088","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Resonator","Pisuke","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Activate
Rest a recovered J/ruler you control: Put two [+100/+100] counters on each Spirit and/or Fairy Tale J/resonator you control.","The story becomes reality, all through her voice.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Spirit, Fairy Tale, Human","400 / 700"
"http://www.fowtcg.com/card/5158","Minphia, Storytelling Girl","http://d12h0em1d7ppg.cloudfront.net/items/51/5158/image_en/5235c4dc-ec9e-473a-b005-1cfddad8790d.jpg","MSW-088","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Pisuke","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Activate
Rest a recovered J/ruler you control: Put two [+100/+100] counters on each Spirit and/or Fairy Tale J/resonator you control.","The story becomes reality, all through her voice.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Spirit, Fairy Tale, Human","400 / 700"
"http://www.fowtcg.com/card/5159","Necronomicon, Book of Outer World","http://d12h0em1d7ppg.cloudfront.net/items/51/5159/image_en/3c1def92-1463-4400-9548-29e51f37c97d.jpg","MSW-089","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Addition","Sadui/JCREATiON","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
You may pay [R][B] less to play this card if your ruler is ""Wolfgang, Exiled Demon Prince"". If you do, put a madness counter on your ruler.
Continuous
Non-J/resonator entities your opponent controls lose all [Enter] abilities.
Continuous
Cthulhu you control gain [+400/+400].","""I am quite certain that you would be much happier NOT knowing what is written inside my Necronomicon."" ーWolfgang, Exiled Demon Prince","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5159","Necronomicon, Book of Outer World","http://d12h0em1d7ppg.cloudfront.net/items/51/5159/image_en/3c1def92-1463-4400-9548-29e51f37c97d.jpg","MSW-089","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Addition","Sadui/JCREATiON","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
You may pay [R][B] less to play this card if your ruler is ""Wolfgang, Exiled Demon Prince"". If you do, put a madness counter on your ruler.
Continuous
Non-J/resonator entities your opponent controls lose all [Enter] abilities.
Continuous
Cthulhu you control gain [+400/+400].","""I am quite certain that you would be much happier NOT knowing what is written inside my Necronomicon."" ーWolfgang, Exiled Demon Prince","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5159","Necronomicon, Book of Outer World","http://d12h0em1d7ppg.cloudfront.net/items/51/5159/image_en/3c1def92-1463-4400-9548-29e51f37c97d.jpg","MSW-089","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Addition","Sadui/JCREATiON","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
You may pay [R][B] less to play this card if your ruler is ""Wolfgang, Exiled Demon Prince"". If you do, put a madness counter on your ruler.
Continuous
Non-J/resonator entities your opponent controls lose all [Enter] abilities.
Continuous
Cthulhu you control gain [+400/+400].","""I am quite certain that you would be much happier NOT knowing what is written inside my Necronomicon."" ーWolfgang, Exiled Demon Prince","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5160","Nyarlathotep, Bringer of War","http://d12h0em1d7ppg.cloudfront.net/items/51/5160/image_en/9e2cd7e5-764c-4d12-a623-914b969651aa.jpg","MSW-090","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Sadui/JCREATiON","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Precision]
Automatic
Whenever this card destroys a resonator >>> Put two [+100/+100] counters on it.
[Awakening][R][D]: [Enter] >>> Destroy up to two target J/resonators your opponent controls. Players cannot chase to this ability.","The war inside Nyarlathotep ended when she entered this world.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Cthulhu","800 / 400"
"http://www.fowtcg.com/card/5160","Nyarlathotep, Bringer of War","http://d12h0em1d7ppg.cloudfront.net/items/51/5160/image_en/9e2cd7e5-764c-4d12-a623-914b969651aa.jpg","MSW-090","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Sadui/JCREATiON","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Precision]
Automatic
Whenever this card destroys a resonator >>> Put two [+100/+100] counters on it.
[Awakening][R][D]: [Enter] >>> Destroy up to two target J/resonators your opponent controls. Players cannot chase to this ability.","The war inside Nyarlathotep ended when she entered this world.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Cthulhu","800 / 400"
"http://www.fowtcg.com/card/5161","Satan's Phantasmal Body // Flame of Outer World","http://d12h0em1d7ppg.cloudfront.net/items/51/5161/image_en/1d788eef-8643-41db-811e-4670e0924035.jpg","MSW-091","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator // Chant","IWAO / tetsuya koizumi","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Remove two madness counters from your ruler.
Continuous
While you are searching your deck, you may play this card from your deck by paying its cost. You may play either part of this alternative card.
[Quickcast]
This card deals 800 damage to target J/resonator. Players cannot chase to this card.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","God, Illusion","600 / 600"
"http://www.fowtcg.com/card/5161","Satan's Phantasmal Body // Flame of Outer World","http://d12h0em1d7ppg.cloudfront.net/items/51/5161/image_en/1d788eef-8643-41db-811e-4670e0924035.jpg","MSW-091","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator // Chant","IWAO / tetsuya koizumi","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Remove two madness counters from your ruler.
Continuous
While you are searching your deck, you may play this card from your deck by paying its cost. You may play either part of this alternative card.
[Quickcast]
This card deals 800 damage to target J/resonator. Players cannot chase to this card.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","God, Illusion","600 / 600"
"http://www.fowtcg.com/card/5161","Satan's Phantasmal Body // Flame of Outer World","http://d12h0em1d7ppg.cloudfront.net/items/51/5161/image_en/1d788eef-8643-41db-811e-4670e0924035.jpg","MSW-091","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator // Chant","IWAO / tetsuya koizumi","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Remove two madness counters from your ruler.
Continuous
While you are searching your deck, you may play this card from your deck by paying its cost. You may play either part of this alternative card.
[Quickcast]
This card deals 800 damage to target J/resonator. Players cannot chase to this card.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","God, Illusion","600 / 600"
"http://www.fowtcg.com/card/5161","Satan's Phantasmal Body // Flame of Outer World","http://d12h0em1d7ppg.cloudfront.net/items/51/5161/image_en/1d788eef-8643-41db-811e-4670e0924035.jpg","MSW-091","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator // Chant","IWAO / tetsuya koizumi","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Remove two madness counters from your ruler.
Continuous
While you are searching your deck, you may play this card from your deck by paying its cost. You may play either part of this alternative card.
[Quickcast]
This card deals 800 damage to target J/resonator. Players cannot chase to this card.","ー","Saga Cluster 2nd 「The Magic Stone War - Zero」","God, Illusion","600 / 600"
"http://www.fowtcg.com/card/5162","Shub-Niggurath, Gatekeeper of Outer World","http://d12h0em1d7ppg.cloudfront.net/items/51/5162/image_en/b79d2abd-08a2-4274-9d6d-d716f5b3b18f.jpg","MSW-092","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Saiko Takaki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
If a fire chant you control would deal damage, it deals that much plus 400 instead.
Darkness chants you control gain [Drain].
Automatic
[Enter] >>> Search your deck for a Cthulhu, reveal it, and put it into your hand. Then shuffle your deck. If this card was awakened, produce [R][D].
[Awakening] [R]","The gate to the demonic world was opened, and this world began to burn.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Cthulhu","400 / 400"
"http://www.fowtcg.com/card/5162","Shub-Niggurath, Gatekeeper of Outer World","http://d12h0em1d7ppg.cloudfront.net/items/51/5162/image_en/b79d2abd-08a2-4274-9d6d-d716f5b3b18f.jpg","MSW-092","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Saiko Takaki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
If a fire chant you control would deal damage, it deals that much plus 400 instead.
Darkness chants you control gain [Drain].
Automatic
[Enter] >>> Search your deck for a Cthulhu, reveal it, and put it into your hand. Then shuffle your deck. If this card was awakened, produce [R][D].
[Awakening] [R]","The gate to the demonic world was opened, and this world began to burn.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Cthulhu","400 / 400"
"http://www.fowtcg.com/card/5163","Spirits of Fire and Water","http://d12h0em1d7ppg.cloudfront.net/items/51/5163/image_en/a0bf349a-cba5-4a51-9c1e-f4c2b49728a0.jpg","MSW-093","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Misa Tsutsui","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
This card gains [+400/+400] as long as you control a card named ""Milest"".
Continuous
This card gains [Quickcast] in all zones as long as you control a card named ""Moojdart"".
Continuous
This card gains ""Prevent the first damage that would be dealt to this card each turn."" as long as you control a card named ""Moojdart"".","Fire burns wildly, water calms down.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Spirit","600 / 600"
"http://www.fowtcg.com/card/5163","Spirits of Fire and Water","http://d12h0em1d7ppg.cloudfront.net/items/51/5163/image_en/a0bf349a-cba5-4a51-9c1e-f4c2b49728a0.jpg","MSW-093","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Misa Tsutsui","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
This card gains [+400/+400] as long as you control a card named ""Milest"".
Continuous
This card gains [Quickcast] in all zones as long as you control a card named ""Moojdart"".
Continuous
This card gains ""Prevent the first damage that would be dealt to this card each turn."" as long as you control a card named ""Moojdart"".","Fire burns wildly, water calms down.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Spirit","600 / 600"
"http://www.fowtcg.com/card/5164","Symphony of the Two Great Dragons","http://d12h0em1d7ppg.cloudfront.net/items/51/5164/image_en/586ee995-e50e-4321-ad14-b017c60f7455.jpg","MSW-094","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","MATSUMOTO EIGHT","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Return all non-magic stone, non-J-ruler entities to their owners' hand. If this card was awakened, you may put a Spirit and/or a Fairy Tale from your hand into the field.
[Awakening] Rest a recovered J/ruler you control.","A breathtaking symphony of spirits and fairy tales.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5164","Symphony of the Two Great Dragons","http://d12h0em1d7ppg.cloudfront.net/items/51/5164/image_en/586ee995-e50e-4321-ad14-b017c60f7455.jpg","MSW-094","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/white.png","Chant","MATSUMOTO EIGHT","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Return all non-magic stone, non-J-ruler entities to their owners' hand. If this card was awakened, you may put a Spirit and/or a Fairy Tale from your hand into the field.
[Awakening] Rest a recovered J/ruler you control.","A breathtaking symphony of spirits and fairy tales.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5164","Symphony of the Two Great Dragons","http://d12h0em1d7ppg.cloudfront.net/items/51/5164/image_en/586ee995-e50e-4321-ad14-b017c60f7455.jpg","MSW-094","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","MATSUMOTO EIGHT","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Return all non-magic stone, non-J-ruler entities to their owners' hand. If this card was awakened, you may put a Spirit and/or a Fairy Tale from your hand into the field.
[Awakening] Rest a recovered J/ruler you control.","A breathtaking symphony of spirits and fairy tales.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5164","Symphony of the Two Great Dragons","http://d12h0em1d7ppg.cloudfront.net/items/51/5164/image_en/586ee995-e50e-4321-ad14-b017c60f7455.jpg","MSW-094","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","MATSUMOTO EIGHT","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Return all non-magic stone, non-J-ruler entities to their owners' hand. If this card was awakened, you may put a Spirit and/or a Fairy Tale from your hand into the field.
[Awakening] Rest a recovered J/ruler you control.","A breathtaking symphony of spirits and fairy tales.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5165","The Magic of Trust and Love","http://d12h0em1d7ppg.cloudfront.net/items/51/5165/image_en/a12489fc-a118-4f70-b3a4-96bb9a73b7e1.jpg","MSW-095","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Chant","gekko","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
You may rest a recovered card named ""Milest"" or ""Moojdart"" you control rather than pay this card's cost.
Choose one, if you control a card named ""Milest"" and a card named ""Moojdart"", choose both instead;
- This card deals 700 damage to target player or J/resonator.
- Draw a card.","Both are tied by trust and love, but each of them already senses the tragedy that will happen to them.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5165","The Magic of Trust and Love","http://d12h0em1d7ppg.cloudfront.net/items/51/5165/image_en/a12489fc-a118-4f70-b3a4-96bb9a73b7e1.jpg","MSW-095","N","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","gekko","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
You may rest a recovered card named ""Milest"" or ""Moojdart"" you control rather than pay this card's cost.
Choose one, if you control a card named ""Milest"" and a card named ""Moojdart"", choose both instead;
- This card deals 700 damage to target player or J/resonator.
- Draw a card.","Both are tied by trust and love, but each of them already senses the tragedy that will happen to them.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5166","Umr at-Tawil, Keymaster of Outer World","http://d12h0em1d7ppg.cloudfront.net/items/51/5166/image_en/3c85b6e5-e006-4f4d-ac24-c758c0d4ad1d.jpg","MSW-096","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Haruki Komai","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Activate
Remove this card in your hand from the game: Produce [R], [B], or [D]. Spend this will only to play Cthulhu cards.
Continuous
You may play this card from your removed area.
[Awakening] [R][B][D]: [Enter] >>> Put target resonator from your opponent's graveyard into the field under your control.","Only chaos and madness can go through this gate.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Cthulhu","800 / 800"
"http://www.fowtcg.com/card/5166","Umr at-Tawil, Keymaster of Outer World","http://d12h0em1d7ppg.cloudfront.net/items/51/5166/image_en/3c85b6e5-e006-4f4d-ac24-c758c0d4ad1d.jpg","MSW-096","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Haruki Komai","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Activate
Remove this card in your hand from the game: Produce [R], [B], or [D]. Spend this will only to play Cthulhu cards.
Continuous
You may play this card from your removed area.
[Awakening] [R][B][D]: [Enter] >>> Put target resonator from your opponent's graveyard into the field under your control.","Only chaos and madness can go through this gate.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Cthulhu","800 / 800"
"http://www.fowtcg.com/card/5166","Umr at-Tawil, Keymaster of Outer World","http://d12h0em1d7ppg.cloudfront.net/items/51/5166/image_en/3c85b6e5-e006-4f4d-ac24-c758c0d4ad1d.jpg","MSW-096","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Resonator","Haruki Komai","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Activate
Remove this card in your hand from the game: Produce [R], [B], or [D]. Spend this will only to play Cthulhu cards.
Continuous
You may play this card from your removed area.
[Awakening] [R][B][D]: [Enter] >>> Put target resonator from your opponent's graveyard into the field under your control.","Only chaos and madness can go through this gate.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Cthulhu","800 / 800"
"http://www.fowtcg.com/card/5167","Wolfgang, Exiled Demon Prince","http://d12h0em1d7ppg.cloudfront.net/items/51/5167/image_en/fa461ba8-3e8e-48a0-92ff-910ae5bd047b.jpg","MSW-097","RR","","Ruler","Sadui/JCREATiON","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
You may have only darkness and/or Cthulhu cards in your deck.
Continuous
You may put a madness counter on this card rather than pay an [Awakening] cost of a Cthulhu spell you control.
Automatic
At end of turn >>> If there are five or more madness counters on this card, you lose the game.","""Residents of this world, don't be alarmed. I don't want to be here, but I need the power of the magic stones.""","Saga Cluster 2nd 「The Magic Stone War - Zero」","Demonic",""
"http://www.fowtcg.com/card/5168","Wolfgang's Apocalypse","http://d12h0em1d7ppg.cloudfront.net/items/51/5168/image_en/8d03370c-566f-4035-8db9-ccc0a2932bc9.jpg","MSW-098","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Chant","SAGAWA ASUKA","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Your opponent banishes a resonator. Put the top X cards of your deck into your graveyard, where X is the total cost of the resonator banished this way.
If this card was awakened, you may play up to two Cthulhu from your graveyard without paying their cost until end of turn. If you do, at the next end of turn >>> Their controller banishes them.
[Awakening] [R][D]","Pain is only for the moment, domination is forever.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5168","Wolfgang's Apocalypse","http://d12h0em1d7ppg.cloudfront.net/items/51/5168/image_en/8d03370c-566f-4035-8db9-ccc0a2932bc9.jpg","MSW-098","R","http://d12h0em1d7ppg.cloudfront.net/docs/icons/dark.png","Chant","SAGAWA ASUKA","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Quickcast]
Your opponent banishes a resonator. Put the top X cards of your deck into your graveyard, where X is the total cost of the resonator banished this way.
If this card was awakened, you may play up to two Cthulhu from your graveyard without paying their cost until end of turn. If you do, at the next end of turn >>> Their controller banishes them.
[Awakening] [R][D]","Pain is only for the moment, domination is forever.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5169","Yog-Sothoth, True Hunger","http://d12h0em1d7ppg.cloudfront.net/items/51/5169/image_en/e940e8a5-f508-4b83-9d3e-8b019e4e109c.jpg","MSW-099","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/red.png","Resonator","Sadui/JCREATiON","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
Cthulhu resonators you control gain [Swiftness].
Automatic
[Enter] >>> This card gains [+1000/0] until end of turn. If this card was awakened, resonators you control gain [+1000/0] and [Pierce] until end of turn instead.
[Awakening] [B][R]","True hunger is never stilled, no matter how many enemies you defeat.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Cthulhu","0 / 1000"
"http://www.fowtcg.com/card/5169","Yog-Sothoth, True Hunger","http://d12h0em1d7ppg.cloudfront.net/items/51/5169/image_en/e940e8a5-f508-4b83-9d3e-8b019e4e109c.jpg","MSW-099","SR","http://d12h0em1d7ppg.cloudfront.net/docs/icons/blue.png","Resonator","Sadui/JCREATiON","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Continuous
Cthulhu resonators you control gain [Swiftness].
Automatic
[Enter] >>> This card gains [+1000/0] until end of turn. If this card was awakened, resonators you control gain [+1000/0] and [Pierce] until end of turn instead.
[Awakening] [B][R]","True hunger is never stilled, no matter how many enemies you defeat.","Saga Cluster 2nd 「The Magic Stone War - Zero」","Cthulhu","0 / 1000"
"http://www.fowtcg.com/card/5170","Moonbreeze's Memoria","http://d12h0em1d7ppg.cloudfront.net/items/51/5170/image_en/789b8e4f-d503-4b20-a215-df51f8632134.jpg","MSW-100","N","","Special Magic Stone","noki","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Activate
[rest]: Produce [M] or [W].","Light shines down from above.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5171","The Magic Stone of the Demonic World","http://d12h0em1d7ppg.cloudfront.net/items/51/5171/image_en/bc82deaa-fd88-46d3-bde6-a7194254a0f8.jpg","MSW-101","R","","Special Magic Stone","Moopic","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
[Rest]: Produce [D].
[Rest]: Produce [R] or [B]. Spend this will only to play cards with multiple attributes and no other attributes than [R], [B] or [D].","This magic stone from the Demonic World can awaken fear and chaos.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
"http://www.fowtcg.com/card/5172","The Magic Stone of the Six Sages","http://d12h0em1d7ppg.cloudfront.net/items/51/5172/image_en/5ee267dd-accb-4a6a-b90b-18db51892112.jpg","MSW-102","R","","Special Magic Stone","jugemt","Saga Cluster 2nd 「The Magic Stone War - Zero」","Card Text
Automatic
[Enter] >>> Recover a ruler you control.
[Rest]: Produce [1].
[Rest]: Produce one will of any attribute. Play this ability only if you control a recovered J/ruler.","This magic stone was created by Welser as a special gift for the Six Sages.","Saga Cluster 2nd 「The Magic Stone War - Zero」","",""
